type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,barometric_pressure(hPa),name,desc
T,2022-04-01 04:39:31,45.09230671,10.18088054,3,29.550,39.450,25.580,192,20,23,986.0342,,
T,2022-04-01 04:39:32,45.09208112,10.18080737,3,29.551,39.449,25.680,193,20,23,986.0396,,
T,2022-04-01 04:39:33,45.09185455,10.18073712,3,29.553,39.447,25.750,192,21,23,986.0356,,
T,2022-04-01 04:39:34,45.09162765,10.18066781,3,29.554,39.446,25.850,192,21,23,986.0601,,
T,2022-04-01 04:39:35,45.09139870,10.18060260,2,29.556,39.444,25.950,192,21,23,986.0596,,
T,2022-04-01 04:39:36,45.09117030,10.18053370,3,29.557,39.443,26.000,192,20,23,986.0247,,
T,2022-04-01 04:39:37,45.09094084,10.18046178,3,29.559,39.441,26.100,192,19,23,986.0176,,
T,2022-04-01 04:39:38,45.09071030,10.18039037,3,29.560,39.440,26.210,192,18,23,986.0586,,
T,2022-04-01 04:39:39,45.09048038,10.18032063,3,29.562,39.438,26.250,192,20,23,986.0413,,
T,2022-04-01 04:39:40,45.09024871,10.18024880,3,29.564,39.436,26.330,192,19,23,986.0627,,
T,2022-04-01 04:39:41,45.09001586,10.18018065,3,29.565,39.435,26.410,192,20,23,986.0400,,
T,2022-04-01 04:39:42,45.08978355,10.18010815,3,28.567,39.433,26.480,192,21,23,985.9961,,
T,2022-04-01 04:39:43,45.08955121,10.18003447,3,28.568,39.432,26.550,193,21,23,986.0176,,
T,2022-04-01 04:39:44,45.08931769,10.17995887,3,28.570,39.430,26.640,193,20,22,986.0269,,
T,2022-04-01 04:39:45,45.08908576,10.17988158,3,28.571,39.429,26.700,193,20,23,985.9883,,
T,2022-04-01 04:39:46,45.08885056,10.17980858,3,28.573,39.427,26.740,192,20,23,986.0059,,
T,2022-04-01 04:39:47,45.08861583,10.17973876,3,28.574,39.426,26.790,192,21,23,986.0054,,
T,2022-04-01 04:39:48,45.08838030,10.17966751,2,28.576,39.424,26.860,192,21,23,985.9893,,
T,2022-04-01 04:39:49,45.08814426,10.17959786,3,28.577,39.423,26.850,192,21,23,985.9854,,
T,2022-04-01 04:39:50,45.08790634,10.17952728,3,29.579,39.421,26.950,192,20,22,985.9722,,
T,2022-04-01 04:39:51,45.08766628,10.17945763,3,29.580,39.420,26.980,192,21,23,986.0227,,
T,2022-04-01 04:39:52,45.08742824,10.17938571,3,29.582,39.418,27.070,192,21,23,985.9783,,
T,2022-04-01 04:39:53,45.08718839,10.17931832,3,29.584,39.416,27.070,192,20,23,986.0093,,
T,2022-04-01 04:39:54,45.08694959,10.17924364,3,29.585,39.415,27.150,192,20,23,985.9900,,
T,2022-04-01 04:39:55,45.08671150,10.17916879,2,29.587,39.413,27.150,193,21,23,986.0249,,
T,2022-04-01 04:39:56,45.08647337,10.17909310,2,30.588,39.412,27.180,192,21,23,985.9973,,
T,2022-04-01 04:39:57,45.08623126,10.17901967,3,30.590,39.410,27.250,192,21,23,986.0007,,
T,2022-04-01 04:39:58,45.08599284,10.17894625,2,30.591,39.409,27.260,192,21,23,985.9946,,
T,2022-04-01 04:39:59,45.08575441,10.17886972,2,30.593,39.407,27.260,192,21,23,986.0349,,
T,2022-04-01 04:40:00,45.08551448,10.17879210,2,29.595,39.405,27.200,192,21,23,986.0581,,
T,2022-04-01 04:40:01,45.08527346,10.17872061,2,30.596,39.404,27.190,192,21,23,985.9968,,
T,2022-04-01 04:40:02,45.08503504,10.17864668,2,30.598,39.402,27.160,192,21,23,986.0286,,
T,2022-04-01 04:40:03,45.08479531,10.17857091,2,30.599,39.401,27.110,192,21,23,986.0149,,
T,2022-04-01 04:40:04,45.08455949,10.17849790,3,30.601,39.399,27.040,192,21,23,986.0276,,
T,2022-04-01 04:40:05,45.08432295,10.17843411,3,30.602,39.398,27.040,191,21,23,986.0613,,
T,2022-04-01 04:40:06,45.08408323,10.17837393,3,30.604,39.396,26.950,190,21,23,986.0750,,
T,2022-04-01 04:40:07,45.08384837,10.17832104,3,30.606,39.394,26.890,188,21,23,986.0491,,
T,2022-04-01 04:40:08,45.08360747,10.17828483,3,30.607,39.393,26.890,185,21,23,986.0703,,
T,2022-04-01 04:40:09,45.08336938,10.17826396,3,30.609,39.391,26.950,182,20,22,986.0281,,
T,2022-04-01 04:40:10,45.08312669,10.17827251,3,29.610,39.390,26.870,178,19,22,986.0503,,
T,2022-04-01 04:40:11,45.08288642,10.17830092,3,30.612,39.388,26.950,174,19,22,986.0347,,
T,2022-04-01 04:40:12,45.08265005,10.17835004,3,31.614,39.386,26.880,171,21,23,986.0093,,
T,2022-04-01 04:40:13,45.08241112,10.17841090,3,31.615,39.385,26.840,168,21,23,985.8276,,
T,2022-04-01 04:40:14,45.08217287,10.17849413,3,31.617,39.383,26.760,165,21,23,985.6816,,
T,2022-04-01 04:40:15,45.08193847,10.17859035,3,31.618,39.382,26.760,162,20,22,985.6167,,
T,2022-04-01 04:40:16,45.08170906,10.17870896,4,31.620,39.380,26.770,159,20,22,985.6606,,
T,2022-04-01 04:40:17,45.08148832,10.17883770,4,30.621,39.379,26.310,157,20,22,985.6409,,
T,2022-04-01 04:40:18,45.08127416,10.17897558,4,30.623,39.377,25.980,154,20,22,985.6536,,
T,2022-04-01 04:40:19,45.08106491,10.17912688,4,30.624,39.376,26.740,152,19,22,985.6423,,
T,2022-04-01 04:40:20,45.08085435,10.17929334,4,31.626,39.374,26.670,150,19,23,985.6714,,
T,2022-04-01 04:40:21,45.08064665,10.17946031,3,31.627,39.373,26.690,150,20,23,985.6707,,
T,2022-04-01 04:40:22,45.08043593,10.17962594,3,31.629,39.371,26.700,151,20,23,985.6914,,
T,2022-04-01 04:40:23,45.08022320,10.17979483,3,31.630,39.370,26.680,151,21,23,985.7214,,
T,2022-04-01 04:40:24,45.08001055,10.17996213,3,31.632,39.368,26.670,151,21,23,985.7322,,
T,2022-04-01 04:40:25,45.07979832,10.18012608,2,31.633,39.367,26.630,151,21,23,985.7390,,
T,2022-04-01 04:40:26,45.07958747,10.18028710,2,31.635,39.365,26.660,151,21,23,985.7881,,
T,2022-04-01 04:40:27,45.07937922,10.18044887,2,31.636,39.364,26.620,151,21,23,985.7712,,
T,2022-04-01 04:40:28,45.07917265,10.18061441,2,31.638,39.362,26.590,150,21,23,985.7686,,
T,2022-04-01 04:40:29,45.07896662,10.18077585,2,31.639,39.361,26.550,150,21,23,985.7302,,
T,2022-04-01 04:40:30,45.07875879,10.18094064,2,31.641,39.359,26.630,151,21,23,985.7302,,
T,2022-04-01 04:40:31,45.07854673,10.18110408,2,31.642,39.358,26.580,151,21,23,985.7661,,
T,2022-04-01 04:40:32,45.07833404,10.18126619,2,31.644,39.356,26.650,151,21,23,985.7986,,
T,2022-04-01 04:40:33,45.07812449,10.18143098,2,31.645,39.355,26.590,151,21,23,985.7646,,
T,2022-04-01 04:40:34,45.07791486,10.18159384,2,32.646,39.354,26.600,151,21,23,985.8030,,
T,2022-04-01 04:40:35,45.07770431,10.18175905,2,32.648,39.352,26.560,151,21,23,985.7766,,
T,2022-04-01 04:40:36,45.07749497,10.18192627,2,32.649,39.351,26.560,151,20,23,985.7493,,
T,2022-04-01 04:40:37,45.07728764,10.18209491,2,32.651,39.349,26.600,151,20,23,985.8040,,
T,2022-04-01 04:40:38,45.07707717,10.18226213,2,32.652,39.348,26.590,151,21,23,985.8042,,
T,2022-04-01 04:40:39,45.07686708,10.18242423,2,32.654,39.346,26.560,151,21,23,985.8213,,
T,2022-04-01 04:40:40,45.07665833,10.18258525,2,32.655,39.345,26.590,151,20,23,985.7952,,
T,2022-04-01 04:40:41,45.07645197,10.18274384,2,32.657,39.343,26.540,151,21,23,985.7725,,
T,2022-04-01 04:40:42,45.07624506,10.18290904,2,32.658,39.342,26.520,151,21,23,985.8020,,
T,2022-04-01 04:40:43,45.07603874,10.18307702,2,32.660,39.340,26.470,150,21,23,985.7954,,
T,2022-04-01 04:40:44,45.07583632,10.18324533,2,32.661,39.339,26.450,149,21,23,985.7603,,
T,2022-04-01 04:40:45,45.07563431,10.18342285,2,33.663,39.337,26.470,147,21,23,985.8330,,
T,2022-04-01 04:40:46,45.07543650,10.18360818,2,33.664,39.336,26.430,145,21,23,985.8154,,
T,2022-04-01 04:40:47,45.07524342,10.18380172,3,33.665,39.335,26.450,144,21,23,985.7878,,
T,2022-04-01 04:40:48,45.07505290,10.18399861,3,33.667,39.333,26.420,143,21,23,985.8521,,
T,2022-04-01 04:40:49,45.07486599,10.18420036,3,33.668,39.332,26.500,142,21,23,985.8584,,
T,2022-04-01 04:40:50,45.07468033,10.18440756,3,33.669,39.331,26.460,142,21,23,985.8408,,
T,2022-04-01 04:40:51,45.07449370,10.18461468,3,33.671,39.329,26.550,142,20,23,985.8198,,
T,2022-04-01 04:40:52,45.07430679,10.18481852,3,33.672,39.328,26.460,142,20,23,985.8538,,
T,2022-04-01 04:40:53,45.07411761,10.18502715,3,32.674,39.326,26.450,142,20,23,985.8374,,
T,2022-04-01 04:40:54,45.07392596,10.18523267,3,32.675,39.325,26.470,142,20,23,985.8540,,
T,2022-04-01 04:40:55,45.07373845,10.18544164,3,32.676,39.324,26.490,142,20,23,985.8699,,
T,2022-04-01 04:40:56,45.07355024,10.18565009,2,32.678,39.322,26.470,142,20,23,985.8574,,
T,2022-04-01 04:40:57,45.07336315,10.18585511,3,32.679,39.321,26.400,142,20,23,985.8516,,
T,2022-04-01 04:40:58,45.07317728,10.18606265,2,32.680,39.320,26.400,142,20,23,985.9070,,
T,2022-04-01 04:40:59,45.07299007,10.18627027,2,32.682,39.318,26.380,142,21,23,985.8845,,
T,2022-04-01 04:41:00,45.07280362,10.18648074,2,32.683,39.317,26.470,141,21,23,985.8696,,
T,2022-04-01 04:41:01,45.07261658,10.18669792,2,33.684,39.316,26.580,141,21,23,985.9014,,
T,2022-04-01 04:41:02,45.07243201,10.18691568,2,33.686,39.314,26.690,141,21,23,985.8745,,
T,2022-04-01 04:41:03,45.07224702,10.18712849,2,33.687,39.313,26.740,141,21,23,985.8923,,
T,2022-04-01 04:41:04,45.07205859,10.18734307,2,33.689,39.311,26.870,141,21,23,985.8875,,
T,2022-04-01 04:41:05,45.07187038,10.18755136,2,32.690,39.310,26.930,142,21,23,985.8162,,
T,2022-04-01 04:41:06,45.07167579,10.18776376,2,32.691,39.309,26.960,142,20,23,985.7966,,
T,2022-04-01 04:41:07,45.07148091,10.18797347,2,32.693,39.307,27.090,143,20,23,985.9429,,
T,2022-04-01 04:41:08,45.07128595,10.18818193,2,32.694,39.306,27.100,143,21,23,985.9016,,
T,2022-04-01 04:41:09,45.07108910,10.18839005,2,32.696,39.304,27.200,143,21,23,985.8379,,
T,2022-04-01 04:41:10,45.07089498,10.18859793,2,33.697,39.303,27.230,143,21,23,985.8708,,
T,2022-04-01 04:41:11,45.07070064,10.18880504,2,33.698,39.302,27.300,143,21,23,985.8501,,
T,2022-04-01 04:41:12,45.07050480,10.18901568,2,33.700,39.300,27.400,143,21,23,985.8376,,
T,2022-04-01 04:41:13,45.07031046,10.18922657,3,32.701,39.299,27.450,142,19,23,985.8577,,
T,2022-04-01 04:41:14,45.07011487,10.18943771,2,32.703,39.297,27.520,143,20,23,985.8350,,
T,2022-04-01 04:41:15,45.06991626,10.18965379,2,32.704,39.296,27.530,143,21,23,985.8193,,
T,2022-04-01 04:41:16,45.06971891,10.18986250,2,32.706,39.294,27.520,143,21,23,985.8413,,
T,2022-04-01 04:41:17,45.06952047,10.19006970,2,32.707,39.293,27.430,144,21,22,985.8596,,
T,2022-04-01 04:41:18,45.06931444,10.19026584,3,32.709,39.291,27.630,147,21,22,985.8601,,
T,2022-04-01 04:41:19,45.06910234,10.19045158,3,32.710,39.290,27.720,149,21,22,985.8430,,
T,2022-04-01 04:41:20,45.06888525,10.19062819,3,32.712,39.288,27.720,151,21,22,985.8472,,
T,2022-04-01 04:41:21,45.06866237,10.19078870,3,33.713,39.287,27.750,153,21,22,985.8420,,
T,2022-04-01 04:41:22,45.06843711,10.19093782,3,33.715,39.285,27.740,156,21,22,985.8770,,
T,2022-04-01 04:41:23,45.06820795,10.19107067,3,33.717,39.283,27.820,159,21,22,985.8821,,
T,2022-04-01 04:41:24,45.06797426,10.19119162,3,33.718,39.282,27.890,161,21,23,985.8335,,
T,2022-04-01 04:41:25,45.06773684,10.19130578,3,33.720,39.280,27.910,163,21,23,985.8557,,
T,2022-04-01 04:41:26,45.06749725,10.19140938,3,33.722,39.278,27.940,165,21,23,985.8237,,
T,2022-04-01 04:41:27,45.06725090,10.19149580,3,33.723,39.277,27.910,168,21,23,985.8552,,
T,2022-04-01 04:41:28,45.06700120,10.19156051,3,33.725,39.275,28.010,170,21,23,985.8113,,
T,2022-04-01 04:41:29,45.06675578,10.19161575,3,33.727,39.273,27.950,172,21,23,985.8120,,
T,2022-04-01 04:41:30,45.06650118,10.19165958,3,33.728,39.272,27.980,174,21,24,985.8335,,
T,2022-04-01 04:41:31,45.06625107,10.19168850,3,33.730,39.270,27.920,177,21,24,985.7935,,
T,2022-04-01 04:41:32,45.06599684,10.19170518,3,33.732,39.268,27.980,179,20,24,985.7847,,
T,2022-04-01 04:41:33,45.06574886,10.19170191,3,33.734,39.266,27.960,182,21,24,985.8232,,
T,2022-04-01 04:41:34,45.06549753,10.19168087,3,33.735,39.265,27.990,184,21,24,985.8506,,
T,2022-04-01 04:41:35,45.06524507,10.19164726,3,33.737,39.263,27.980,186,21,24,985.8445,,
T,2022-04-01 04:41:36,45.06499374,10.19160334,2,33.739,39.261,27.460,187,20,24,985.8469,,
T,2022-04-01 04:41:37,45.06475230,10.19156059,3,32.740,39.260,26.840,188,21,24,985.9314,,
T,2022-04-01 04:41:38,45.06452062,10.19150946,2,33.742,39.258,26.350,189,20,24,985.9565,,
T,2022-04-01 04:41:39,45.06429192,10.19146034,3,33.743,39.257,25.600,189,20,24,986.0095,,
T,2022-04-01 04:41:40,45.06406527,10.19141005,2,33.745,39.255,25.080,189,20,23,985.9961,,
T,2022-04-01 04:41:41,45.06384211,10.19136496,3,33.746,39.254,24.460,189,21,24,986.0420,,
T,2022-04-01 04:41:42,45.06363118,10.19131735,3,33.748,39.252,23.650,189,21,24,986.1279,,
T,2022-04-01 04:41:43,45.06342402,10.19127242,3,33.749,39.251,23.190,189,21,24,986.1611,,
T,2022-04-01 04:41:44,45.06322273,10.19122146,3,33.750,39.250,22.580,189,21,24,986.1479,,
T,2022-04-01 04:41:45,45.06303053,10.19117553,3,33.752,39.248,21.350,189,21,24,986.2000,,
T,2022-04-01 04:41:46,45.06284650,10.19113689,3,33.753,39.247,20.660,189,21,24,986.2551,,
T,2022-04-01 04:41:47,45.06266675,10.19109699,3,33.754,39.246,19.440,189,21,24,986.2839,,
T,2022-04-01 04:41:48,45.06250842,10.19106086,3,33.755,39.245,16.170,190,21,24,986.4207,,
T,2022-04-01 04:41:49,45.06237791,10.19102633,3,33.756,39.244,13.410,191,21,24,986.5225,,
T,2022-04-01 04:41:50,45.06226304,10.19099146,3,33.757,39.243,11.800,193,21,24,986.5747,,
T,2022-04-01 04:41:51,45.06216887,10.19095190,3,33.757,39.243,10.810,199,20,23,986.6042,,
T,2022-04-01 04:41:52,45.06208220,10.19088183,4,32.758,39.242,10.580,214,21,24,986.6309,,
T,2022-04-01 04:41:53,45.06201003,10.19079968,3,32.758,39.242,9.960,219,21,24,986.6375,,
T,2022-04-01 04:41:54,45.06193145,10.19074646,4,32.759,39.241,9.160,202,21,24,986.6089,,
T,2022-04-01 04:41:55,45.06185019,10.19072961,4,33.759,39.241,9.510,176,21,24,986.6609,,
T,2022-04-01 04:41:56,45.06176612,10.19076951,4,32.760,39.240,10.270,156,21,24,986.6423,,
T,2022-04-01 04:41:57,45.06168071,10.19082173,4,32.761,39.239,10.850,155,21,24,986.6133,,
T,2022-04-01 04:41:58,45.06157908,10.19085609,4,32.761,39.239,12.800,170,21,24,986.5588,,
T,2022-04-01 04:41:59,45.06146781,10.19085903,4,32.762,39.238,12.880,186,21,24,986.5427,,
T,2022-04-01 04:42:00,45.06134627,10.19082952,4,32.763,39.237,13.860,191,21,24,986.5356,,
T,2022-04-01 04:42:01,45.06122406,10.19079977,4,32.764,39.236,14.830,189,21,24,986.5410,,
T,2022-04-01 04:42:02,45.06109385,10.19077311,3,32.765,39.235,15.020,189,21,24,986.5273,,
T,2022-04-01 04:42:03,45.06095429,10.19074361,3,33.766,39.234,15.530,189,21,24,986.5242,,
T,2022-04-01 04:42:04,45.06081280,10.19070891,3,32.766,39.234,16.450,190,21,24,986.4646,,
T,2022-04-01 04:42:05,45.06066289,10.19067613,3,32.767,39.233,17.360,189,21,24,986.4683,,
T,2022-04-01 04:42:06,45.06050435,10.19064051,3,33.769,39.231,18.120,189,21,24,986.4456,,
T,2022-04-01 04:42:07,45.06033843,10.19059986,3,33.770,39.230,18.800,189,21,24,986.4297,,
T,2022-04-01 04:42:08,45.06016727,10.19056558,3,33.771,39.229,19.410,189,21,24,986.4312,,
T,2022-04-01 04:42:09,45.05999435,10.19052677,3,32.772,39.228,19.550,189,21,24,986.4155,,
T,2022-04-01 04:42:10,45.05982282,10.19048687,3,32.773,39.227,19.460,189,21,24,986.4458,,
T,2022-04-01 04:42:11,45.05964709,10.19044722,3,32.774,39.226,19.820,189,21,24,986.4275,,
T,2022-04-01 04:42:12,45.05947036,10.19040557,3,32.775,39.225,20.130,189,21,24,986.3674,,
T,2022-04-01 04:42:13,45.05928742,10.19036550,3,32.777,39.223,20.430,189,21,24,986.3806,,
T,2022-04-01 04:42:14,45.05910478,10.19032736,3,32.778,39.222,20.660,189,21,24,986.3892,,
T,2022-04-01 04:42:15,45.05892063,10.19028428,3,32.779,39.221,20.900,189,21,24,986.3596,,
T,2022-04-01 04:42:16,45.05873309,10.19024556,3,32.780,39.220,21.190,189,21,24,986.3267,,
T,2022-04-01 04:42:17,45.05854319,10.19020809,2,32.782,39.218,21.420,189,21,24,986.2932,,
T,2022-04-01 04:42:18,45.05835028,10.19016308,2,32.783,39.217,21.670,189,21,24,986.3149,,
T,2022-04-01 04:42:19,45.05815507,10.19011832,3,32.784,39.216,21.840,189,21,24,986.2903,,
T,2022-04-01 04:42:20,45.05796212,10.19008001,3,32.785,39.215,22.060,189,21,24,986.2524,,
T,2022-04-01 04:42:21,45.05776443,10.19003609,3,32.787,39.213,22.250,189,21,24,986.2734,,
T,2022-04-01 04:42:22,45.05756695,10.18999058,3,31.788,39.212,22.440,189,21,24,986.2642,,
T,2022-04-01 04:42:23,45.05736704,10.18994565,3,31.789,39.211,22.660,189,21,24,986.2739,,
T,2022-04-01 04:42:24,45.05716483,10.18990299,3,31.791,39.209,22.830,189,21,24,986.2742,,
T,2022-04-01 04:42:25,45.05696232,10.18985840,3,31.792,39.208,22.970,189,21,24,986.2563,,
T,2022-04-01 04:42:26,45.05675843,10.18981649,3,31.793,39.207,23.150,189,21,24,986.2427,,
T,2022-04-01 04:42:27,45.05655446,10.18976963,3,31.795,39.205,23.290,189,21,24,986.2534,,
T,2022-04-01 04:42:28,45.05634466,10.18972621,3,31.796,39.204,23.440,188,21,24,986.2380,,
T,2022-04-01 04:42:29,45.05613289,10.18968229,3,31.798,39.202,23.540,188,21,24,986.2664,,
T,2022-04-01 04:42:30,45.05592205,10.18964089,3,31.799,39.201,23.670,189,21,24,986.2583,,
T,2022-04-01 04:42:31,45.05570827,10.18959814,3,31.800,39.200,23.730,189,21,24,986.2183,,
T,2022-04-01 04:42:32,45.05549696,10.18955011,3,30.802,39.198,23.840,189,21,24,986.2505,,
T,2022-04-01 04:42:33,45.05528728,10.18950929,3,30.803,39.197,23.930,188,21,24,986.2349,,
T,2022-04-01 04:42:34,45.05507099,10.18946621,3,30.805,39.195,24.060,189,21,24,986.2458,,
T,2022-04-01 04:42:35,45.05485876,10.18941407,2,31.806,39.194,24.160,189,21,24,986.1704,,
T,2022-04-01 04:42:36,45.05464448,10.18936864,2,31.807,39.193,24.250,189,21,24,986.1924,,
T,2022-04-01 04:42:37,45.05442651,10.18932438,3,31.809,39.191,24.350,188,21,24,986.2070,,
T,2022-04-01 04:42:38,45.05420912,10.18927895,2,31.810,39.190,24.410,188,21,24,986.2227,,
T,2022-04-01 04:42:39,45.05399090,10.18923361,2,31.812,39.188,24.510,188,21,24,986.1807,,
T,2022-04-01 04:42:40,45.05377242,10.18918617,2,32.813,39.187,24.560,189,21,24,986.1589,,
T,2022-04-01 04:42:41,45.05355387,10.18914040,2,32.815,39.185,24.670,189,21,24,986.1777,,
T,2022-04-01 04:42:42,45.05333338,10.18908961,3,32.816,39.184,24.640,189,21,24,986.1924,,
T,2022-04-01 04:42:43,45.05311377,10.18904141,3,32.818,39.182,24.640,189,21,24,986.1880,,
T,2022-04-01 04:42:44,45.05289417,10.18899472,3,32.819,39.181,24.630,189,21,24,986.2288,,
T,2022-04-01 04:42:45,45.05267720,10.18894309,3,32.820,39.180,24.620,190,21,24,986.1768,,
T,2022-04-01 04:42:46,45.05245873,10.18888769,2,32.822,39.178,24.640,191,21,24,986.1892,,
T,2022-04-01 04:42:47,45.05223761,10.18882516,2,32.823,39.177,24.620,192,21,24,986.1934,,
T,2022-04-01 04:42:48,45.05202073,10.18875668,3,32.825,39.175,24.620,193,21,24,986.2124,,
T,2022-04-01 04:42:49,45.05180465,10.18868158,3,32.826,39.174,24.620,195,21,24,986.2297,,
T,2022-04-01 04:42:50,45.05158864,10.18859868,3,32.828,39.172,24.620,196,21,24,986.2180,,
T,2022-04-01 04:42:51,45.05137595,10.18850707,3,32.829,39.171,24.590,198,21,24,986.2024,,
T,2022-04-01 04:42:52,45.05116607,10.18840992,3,32.830,39.170,24.640,199,20,24,986.1582,,
T,2022-04-01 04:42:53,45.05095916,10.18830162,3,32.832,39.168,24.590,200,21,24,986.1675,,
T,2022-04-01 04:42:54,45.05075272,10.18819182,3,32.833,39.167,24.610,201,21,24,986.1646,,
T,2022-04-01 04:42:55,45.05054824,10.18807070,3,31.834,39.166,24.550,203,21,24,986.1848,,
T,2022-04-01 04:42:56,45.05034481,10.18794506,3,31.835,39.165,24.620,204,21,24,986.2061,,
T,2022-04-01 04:42:57,45.05014754,10.18780483,3,31.837,39.163,24.570,206,21,24,986.1467,,
T,2022-04-01 04:42:58,45.04995266,10.18766368,3,31.838,39.162,24.530,207,21,24,986.1633,,
T,2022-04-01 04:42:59,45.04975867,10.18751658,3,31.839,39.161,24.500,208,20,23,986.1707,,
T,2022-04-01 04:43:00,45.04956756,10.18736562,3,31.840,39.160,24.500,209,20,24,986.1177,,
T,2022-04-01 04:43:01,45.04937578,10.18721751,3,30.842,39.158,24.400,209,20,24,986.1765,,
T,2022-04-01 04:43:02,45.04918664,10.18707032,3,30.843,39.157,23.900,209,21,24,986.2107,,
T,2022-04-01 04:43:03,45.04900174,10.18692364,3,30.844,39.156,23.220,210,21,24,986.2610,,
T,2022-04-01 04:43:04,45.04882345,10.18677947,3,30.845,39.155,22.700,210,21,24,986.2781,,
T,2022-04-01 04:43:05,45.04864781,10.18663622,3,30.846,39.154,22.280,210,21,24,986.3262,,
T,2022-04-01 04:43:06,45.04847619,10.18649717,2,29.847,39.153,22.030,209,21,24,986.3225,,
T,2022-04-01 04:43:07,45.04830390,10.18635870,2,29.848,39.152,21.780,210,21,24,986.3062,,
T,2022-04-01 04:43:08,45.04813383,10.18621956,3,29.849,39.151,21.540,210,21,24,986.3069,,
T,2022-04-01 04:43:09,45.04796800,10.18608084,3,29.850,39.150,21.340,210,21,24,986.3354,,
T,2022-04-01 04:43:10,45.04780107,10.18594765,3,29.851,39.149,21.120,210,21,24,986.3340,,
T,2022-04-01 04:43:11,45.04763821,10.18581321,2,29.852,39.148,20.620,210,21,24,986.3130,,
T,2022-04-01 04:43:12,45.04747841,10.18568672,2,29.853,39.147,20.100,210,21,24,986.3469,,
T,2022-04-01 04:43:13,45.04732381,10.18556099,2,29.854,39.146,19.670,209,21,25,986.4063,,
T,2022-04-01 04:43:14,45.04716929,10.18543635,3,29.855,39.145,19.410,210,20,25,986.3943,,
T,2022-04-01 04:43:15,45.04701967,10.18531708,2,29.856,39.144,19.220,210,21,25,986.4209,,
T,2022-04-01 04:43:16,45.04687001,10.18519588,2,29.857,39.143,19.040,210,21,25,986.4478,,
T,2022-04-01 04:43:17,45.04672253,10.18507593,2,29.858,39.142,18.900,210,21,25,986.4438,,
T,2022-04-01 04:43:18,45.04657618,10.18495590,2,29.859,39.141,18.640,210,21,25,986.4783,,
T,2022-04-01 04:43:19,45.04643147,10.18483722,3,29.860,39.140,18.250,210,21,25,986.4609,,
T,2022-04-01 04:43:20,45.04629065,10.18472440,3,29.860,39.140,17.900,210,21,25,986.4043,,
T,2022-04-01 04:43:21,45.04615453,10.18461258,3,29.861,39.139,17.030,210,21,25,986.4397,,
T,2022-04-01 04:43:22,45.04602964,10.18451435,3,30.862,39.138,15.330,210,21,25,986.4592,,
T,2022-04-01 04:43:23,45.04591724,10.18442298,3,30.863,39.137,13.660,210,21,25,986.5056,,
T,2022-04-01 04:43:24,45.04581816,10.18434126,3,30.863,39.137,11.850,210,21,25,986.5425,,
T,2022-04-01 04:43:25,45.04572823,10.18426750,3,30.864,39.136,11.170,209,21,25,986.5298,,
T,2022-04-01 04:43:26,45.04564378,10.18419801,3,30.864,39.136,10.620,209,21,25,986.5481,,
T,2022-04-01 04:43:27,45.04556180,10.18413439,3,31.865,39.135,10.000,210,21,25,986.5410,,
T,2022-04-01 04:43:28,45.04548721,10.18407329,3,31.865,39.135,9.440,210,21,25,986.5168,,
T,2022-04-01 04:43:29,45.04541642,10.18401328,3,31.866,39.134,8.750,210,21,25,986.5015,,
T,2022-04-01 04:43:30,45.04535364,10.18396433,3,31.866,39.134,7.240,209,21,25,986.5010,,
T,2022-04-01 04:43:31,45.04530360,10.18392669,3,31.866,39.134,5.790,209,21,25,986.5178,,
T,2022-04-01 04:43:32,45.04526190,10.18389903,3,32.867,39.133,4.530,209,21,25,986.5288,,
T,2022-04-01 04:43:33,45.04523286,10.18387539,3,32.867,39.133,3.190,210,20,25,986.5364,,
T,2022-04-01 04:43:34,45.04521232,10.18385729,3,32.867,39.133,2.400,210,21,25,986.5100,,
T,2022-04-01 04:43:35,45.04519543,10.18384069,3,32.867,39.133,1.690,209,21,25,986.5132,,
T,2022-04-01 04:43:36,45.04518474,10.18383524,3,32.867,39.133,1.220,208,21,25,986.5535,,
T,2022-04-01 04:43:37,45.04517812,10.18382795,3,33.867,39.133,0.940,208,20,25,986.5039,,
T,2022-04-01 04:43:38,45.04516882,10.18382217,3,33.867,39.133,1.420,209,21,25,986.5039,,
T,2022-04-01 04:43:39,45.04515453,10.18380960,3,33.867,39.133,2.380,209,21,25,986.5144,,
T,2022-04-01 04:43:40,45.04513521,10.18379635,3,33.868,39.132,2.890,209,21,24,986.4861,,
T,2022-04-01 04:43:41,45.04510746,10.18377716,3,33.868,39.132,3.720,209,21,24,986.4768,,
T,2022-04-01 04:43:42,45.04507498,10.18375017,4,33.868,39.132,4.660,210,19,24,986.4512,,
T,2022-04-01 04:43:43,45.04503722,10.18371278,3,33.868,39.132,5.880,209,21,24,986.3965,,
T,2022-04-01 04:43:44,45.04498660,10.18367691,3,33.868,39.132,6.590,210,21,24,986.4011,,
T,2022-04-01 04:43:45,45.04493266,10.18363517,3,33.869,39.131,6.550,209,20,24,986.3862,,
T,2022-04-01 04:43:46,45.04487973,10.18359435,3,34.869,39.131,7.070,210,20,24,986.3765,,
T,2022-04-01 04:43:47,45.04482214,10.18354900,3,34.869,39.131,7.560,210,20,24,986.3730,,
