type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,barometric_pressure(hPa),name,desc
T,2022-04-01 04:51:59,45.00522846,10.19867364,4,52,38847,26150,134,20,22,984,,
T,2022-04-01 04:52:00,45.00505232,10.19891764,3,52,38846,28010,136,20,22,984,,
T,2022-04-01 04:52:01,45.00486515,10.19915812,3,52,38844,27690,137,20,22,984,,
T,2022-04-01 04:52:02,45.00468553,10.19939432,3,52,38843,27170,136,20,22,984,,
T,2022-04-01 04:52:03,45.00451361,10.19963446,3,52,38841,26730,134,20,22,984,,
T,2022-04-01 04:52:04,45.00434895,10.19986991,3,52,38840,25990,134,20,22,984,,
T,2022-04-01 04:52:05,45.00418928,10.20010603,3,52,38839,25480,134,20,22,984,,
T,2022-04-01 04:52:06,45.00403346,10.20033510,3,52,38837,25090,134,20,22,984,,
T,2022-04-01 04:52:07,45.00387822,10.20056142,3,52,38836,24620,134,20,22,984,,
T,2022-04-01 04:52:08,45.00372282,10.20078194,3,52,38835,24330,134,20,22,984,,
T,2022-04-01 04:52:09,45.00357392,10.20099510,3,52,38833,24010,134,20,22,984,,
T,2022-04-01 04:52:10,45.00342334,10.20121286,3,52,38832,23760,134,20,22,984,,
T,2022-04-01 04:52:11,45.00327531,10.20142877,3,52,38831,23540,133,19,21,984,,
T,2022-04-01 04:52:12,45.00312997,10.20164712,3,52,38830,23140,133,19,22,984,,
T,2022-04-01 04:52:13,45.00298563,10.20186254,3,52,38828,22860,133,21,23,984,,
T,2022-04-01 04:52:14,45.00284218,10.20206865,3,52,38827,22440,136,20,23,984,,
T,2022-04-01 04:52:15,45.00269105,10.20225355,3,52,38826,22180,142,20,23,984,,
T,2022-04-01 04:52:16,45.00252450,10.20241113,4,52,38825,22100,151,20,23,984,,
T,2022-04-01 04:52:17,45.00233998,10.20253309,4,52,38823,22470,160,20,23,984,,
T,2022-04-01 04:52:18,45.00214656,10.20261808,4,52,38822,22820,166,20,23,984,,
T,2022-04-01 04:52:19,45.00194418,10.20268740,4,52,38820,23330,168,20,23,984,,
T,2022-04-01 04:52:20,45.00173547,10.20274633,3,52,38819,24100,170,20,23,984,,
T,2022-04-01 04:52:21,45.00152173,10.20279813,3,52,38817,24210,171,20,23,984,,
T,2022-04-01 04:52:22,45.00130548,10.20284976,3,52,38816,24420,171,20,23,984,,
T,2022-04-01 04:52:23,45.00108449,10.20290122,3,52,38814,24750,172,20,23,984,,
T,2022-04-01 04:52:24,45.00085923,10.20295168,3,52,38812,25370,171,20,23,984,,
T,2022-04-01 04:52:25,45.00063200,10.20300717,3,52,38811,25810,170,20,23,984,,
T,2022-04-01 04:52:26,45.00040598,10.20307381,3,52,38809,25780,168,20,23,984,,
T,2022-04-01 04:52:27,45.00018750,10.20314933,3,52,38808,25390,166,20,24,984,,
T,2022-04-01 04:52:28,44.99996375,10.20322435,3,52,38806,25650,166,20,24,984,,
T,2022-04-01 04:52:29,44.99973920,10.20329886,3,52,38807,25580,167,20,24,984,,
T,2022-04-01 04:52:30,44.99951330,10.20337388,3,52,38807,25620,167,20,23,984,,
T,2022-04-01 04:52:31,44.99928854,10.20344965,3,52,38808,25500,167,20,23,984,,
T,2022-04-01 04:52:32,44.99906491,10.20352593,3,52,38808,25460,166,20,23,984,,
T,2022-04-01 04:52:33,44.99884351,10.20360203,3,52,38809,25420,167,20,23,984,,
T,2022-04-01 04:52:34,44.99862218,10.20367663,3,52,38809,25330,167,20,23,984,,
T,2022-04-01 04:52:35,44.99840534,10.20374704,3,52,38810,24870,167,20,23,984,,
T,2022-04-01 04:52:36,44.99819207,10.20381544,3,52,38810,24390,167,20,23,984,,
T,2022-04-01 04:52:37,44.99798151,10.20388643,3,52,38811,24150,167,20,23,984,,
T,2022-04-01 04:52:38,44.99777398,10.20395709,3,52,38811,23880,167,20,23,984,,
T,2022-04-01 04:52:39,44.99756590,10.20403010,3,52,38812,23640,167,19,23,984,,
T,2022-04-01 04:52:40,44.99736154,10.20409891,3,52,38812,23460,167,19,23,984,,
T,2022-04-01 04:52:41,44.99715812,10.20416580,3,52,38813,23250,167,20,23,984,,
T,2022-04-01 04:52:42,44.99695724,10.20422959,3,52,38813,23030,167,20,23,984,,
T,2022-04-01 04:52:43,44.99675884,10.20429254,3,52,38814,22790,167,20,23,984,,
T,2022-04-01 04:52:44,44.99656103,10.20435372,3,52,38814,22640,167,20,23,984,,
T,2022-04-01 04:52:45,44.99636263,10.20442019,3,52,38815,22390,167,20,23,984,,
T,2022-04-01 04:52:46,44.99616989,10.20448406,3,52,38815,21820,165,20,23,984,,
T,2022-04-01 04:52:47,44.99598620,10.20455539,3,52,38816,20700,163,20,23,984,,
T,2022-04-01 04:52:48,44.99581680,10.20464173,3,52,38816,19120,158,20,23,984,,
T,2022-04-01 04:52:49,44.99565993,10.20473041,3,52,38816,18350,158,20,23,984,,
T,2022-04-01 04:52:50,44.99550181,10.20480417,3,52,38817,18210,166,20,23,984,,
T,2022-04-01 04:52:51,44.99533329,10.20485169,3,52,38817,18630,171,20,23,984,,
T,2022-04-01 04:52:52,44.99516339,10.20488279,3,52,38817,18780,175,20,23,984,,
T,2022-04-01 04:52:53,44.99499097,10.20490408,3,52,38818,19010,176,20,23,984,,
T,2022-04-01 04:52:54,44.99481982,10.20493140,4,52,38818,19320,170,20,23,984,,
T,2022-04-01 04:52:55,44.99465033,10.20498882,4,52,38819,19970,165,20,23,984,,
T,2022-04-01 04:52:56,44.99448617,10.20504716,3,52,38819,20070,166,20,23,984,,
T,2022-04-01 04:52:57,44.99430517,10.20511379,3,52,38819,20550,166,20,23,984,,
T,2022-04-01 04:52:58,44.99412370,10.20517741,3,52,38820,20830,166,20,23,984,,
T,2022-04-01 04:52:59,44.99394123,10.20523869,3,52,38820,21260,166,20,23,984,,
T,2022-04-01 04:53:00,44.99375452,10.20530222,3,52,38821,21460,166,20,23,984,,
T,2022-04-01 04:53:01,44.99356471,10.20536726,3,52,38821,21970,167,20,23,984,,
T,2022-04-01 04:53:02,44.99336903,10.20543214,3,52,38822,22220,167,20,23,984,,
T,2022-04-01 04:53:03,44.99317227,10.20549391,3,52,38822,22480,167,20,23,984,,
T,2022-04-01 04:53:04,44.99297219,10.20555569,3,52,38823,22780,167,20,23,984,,
T,2022-04-01 04:53:05,44.99277337,10.20562157,3,52,38823,23100,167,20,23,984,,
T,2022-04-01 04:53:06,44.99257213,10.20569231,3,52,38824,23230,166,20,23,984,,
T,2022-04-01 04:53:07,44.99236673,10.20576624,3,52,38824,23470,166,20,23,984,,
T,2022-04-01 04:53:08,44.99216145,10.20583690,3,52,38824,23840,167,20,23,984,,
T,2022-04-01 04:53:09,44.99195291,10.20590220,3,52,38825,23910,167,20,23,984,,
T,2022-04-01 04:53:10,44.99173808,10.20597512,3,52,38825,24230,166,20,23,984,,
T,2022-04-01 04:53:11,44.99152405,10.20604427,3,52,38826,24520,167,20,23,984,,
T,2022-04-01 04:53:12,44.99131149,10.20611803,3,52,38826,24660,167,20,23,984,,
T,2022-04-01 04:53:13,44.99109607,10.20619070,3,52,38827,24940,167,20,23,984,,
T,2022-04-01 04:53:14,44.99087575,10.20626463,3,52,38827,25120,166,20,23,984,,
T,2022-04-01 04:53:15,44.99065321,10.20633998,3,52,38828,25220,166,18,22,984,,
T,2022-04-01 04:53:16,44.99043080,10.20642380,3,52,38828,25390,166,20,23,984,,
T,2022-04-01 04:53:17,44.99021065,10.20650033,3,52,38829,25320,166,20,23,984,,
T,2022-04-01 04:53:18,44.98998702,10.20657602,3,52,38829,25360,166,20,23,984,,
T,2022-04-01 04:53:19,44.98976616,10.20664609,3,52,38830,25390,166,20,23,984,,
T,2022-04-01 04:53:20,44.98953964,10.20671993,3,52,38831,25360,167,20,23,984,,
T,2022-04-01 04:53:21,44.98931756,10.20679328,3,52,38831,25460,167,20,23,984,,
T,2022-04-01 04:53:22,44.98909569,10.20686729,3,52,38832,25500,167,20,23,984,,
T,2022-04-01 04:53:23,44.98887654,10.20693895,3,52,38832,25460,167,20,23,984,,
T,2022-04-01 04:53:24,44.98865384,10.20701615,2,52,38833,25490,167,21,24,984,,
T,2022-04-01 04:53:25,44.98843067,10.20709042,2,52,38833,25490,167,21,24,984,,
T,2022-04-01 04:53:26,44.98820968,10.20716367,2,52,38834,25480,167,21,24,984,,
T,2022-04-01 04:53:27,44.98798479,10.20723567,2,52,38834,25570,167,21,24,984,,
T,2022-04-01 04:53:28,44.98775785,10.20731212,2,52,38835,25530,167,20,23,984,,
T,2022-04-01 04:53:29,44.98753259,10.20738705,2,52,38835,25610,167,21,24,984,,
T,2022-04-01 04:53:30,44.98730833,10.20746291,3,52,38836,25530,167,21,24,984,,
T,2022-04-01 04:53:31,44.98708462,10.20753751,3,52,38836,25600,166,21,24,984,,
T,2022-04-01 04:53:32,44.98686040,10.20761705,3,52,38837,25600,166,21,24,984,,
T,2022-04-01 04:53:33,44.98663409,10.20769550,3,52,38837,25580,166,21,24,984,,
T,2022-04-01 04:53:34,44.98641151,10.20777061,3,52,38838,25730,167,21,24,984,,
T,2022-04-01 04:53:35,44.98618491,10.20784428,3,52,38838,25720,167,21,24,984,,
T,2022-04-01 04:53:36,44.98595910,10.20791729,3,52,38839,25810,167,20,24,984,,
T,2022-04-01 04:53:37,44.98573312,10.20799482,3,52,38839,25800,167,19,24,984,,
T,2022-04-01 04:53:38,44.98550735,10.20807135,3,52,38840,25770,167,20,23,984,,
T,2022-04-01 04:53:39,44.98527857,10.20815098,3,52,38840,25750,166,20,23,984,,
T,2022-04-01 04:53:40,44.98505113,10.20823136,3,52,38841,25830,166,20,24,984,,
T,2022-04-01 04:53:41,44.98482352,10.20830814,3,52,38841,25840,166,20,24,984,,
T,2022-04-01 04:53:42,44.98459645,10.20838433,3,52,38842,25430,167,20,24,984,,
T,2022-04-01 04:53:43,44.98437441,10.20845910,3,52,38842,25130,167,20,24,984,,
T,2022-04-01 04:53:44,44.98415338,10.20853043,3,52,38843,25260,167,20,24,984,,
T,2022-04-01 04:53:45,44.98393436,10.20860285,3,52,38843,25220,167,20,24,984,,
T,2022-04-01 04:53:46,44.98371585,10.20867451,3,52,38844,25290,167,20,24,984,,
T,2022-04-01 04:53:47,44.98349842,10.20874500,3,52,38844,25280,167,21,24,984,,
T,2022-04-01 04:53:48,44.98327710,10.20881818,3,52,38845,25340,167,21,24,984,,
T,2022-04-01 04:53:49,44.98305628,10.20889403,3,52,38845,25330,166,21,24,984,,
T,2022-04-01 04:53:50,44.98283445,10.20896939,3,52,38846,25450,166,21,24,984,,
T,2022-04-01 04:53:51,44.98261178,10.20904499,2,52,38846,25460,166,21,24,984,,
T,2022-04-01 04:53:52,44.98238811,10.20912311,2,52,38847,25420,166,21,24,984,,
T,2022-04-01 04:53:53,44.98216578,10.20919561,3,52,38847,25300,166,21,24,984,,
T,2022-04-01 04:53:54,44.98194706,10.20926929,2,52,38848,25160,166,21,24,984,,
T,2022-04-01 04:53:55,44.98172762,10.20934221,2,52,38848,24680,167,21,24,984,,
T,2022-04-01 04:53:56,44.98151237,10.20941581,3,52,38849,24140,167,21,24,984,,
T,2022-04-01 04:53:57,44.98130203,10.20948856,3,52,38849,23860,166,21,24,984,,
T,2022-04-01 04:53:58,44.98109411,10.20955662,2,52,38850,23690,167,21,24,984,,
T,2022-04-01 04:53:59,44.98088943,10.20962225,2,52,38850,23430,167,21,24,984,,
T,2022-04-01 04:54:00,44.98068810,10.20968637,2,52,38851,23300,167,21,24,984,,
T,2022-04-01 04:54:01,44.98048379,10.20975687,2,52,38851,23190,167,21,24,984,,
T,2022-04-01 04:54:02,44.98028618,10.20982568,2,52,38852,22930,167,21,24,984,,
T,2022-04-01 04:54:03,44.98008845,10.20989349,2,52,38852,22830,167,21,24,984,,
T,2022-04-01 04:54:04,44.97989261,10.20996231,2,52,38852,22560,166,21,24,984,,
T,2022-04-01 04:54:05,44.97969639,10.21002727,3,52,38853,22010,167,20,24,984,,
T,2022-04-01 04:54:06,44.97950566,10.21009298,2,52,38853,21630,166,20,24,984,,
T,2022-04-01 04:54:07,44.97931585,10.21015777,2,52,38854,21320,166,20,24,984,,
T,2022-04-01 04:54:08,44.97912852,10.21022307,2,52,38854,21170,166,21,24,984,,
T,2022-04-01 04:54:09,44.97894508,10.21028643,2,52,38855,20740,166,21,24,984,,
T,2022-04-01 04:54:10,44.97876612,10.21034771,3,52,38855,20310,166,21,24,984,,
T,2022-04-01 04:54:11,44.97858994,10.21040655,3,52,38855,19820,166,21,24,984,,
T,2022-04-01 04:54:12,44.97841786,10.21046623,3,52,38856,19270,167,21,24,984,,
T,2022-04-01 04:54:13,44.97825466,10.21052037,3,52,38856,18550,167,21,24,984,,
T,2022-04-01 04:54:14,44.97809465,10.21057494,3,52,38857,18300,166,21,24,984,,
T,2022-04-01 04:54:15,44.97793887,10.21063026,3,52,38857,17810,166,21,24,984,,
T,2022-04-01 04:54:16,44.97778117,10.21068885,3,52,38857,18460,162,21,24,984,,
T,2022-04-01 04:54:17,44.97761169,10.21076420,3,52,38858,20650,164,21,24,984,,
T,2022-04-01 04:54:18,44.97741333,10.21084316,4,52,38858,23110,167,20,23,984,,
T,2022-04-01 04:54:19,44.97720143,10.21091307,3,52,38858,24280,167,20,24,984,,
T,2022-04-01 04:54:20,44.97698690,10.21098356,3,52,38859,23700,168,19,23,984,,
T,2022-04-01 04:54:21,44.97678259,10.21103460,3,52,38859,22920,170,21,24,984,,
T,2022-04-01 04:54:22,44.97658909,10.21107945,3,52,38860,22460,169,21,24,984,,
T,2022-04-01 04:54:23,44.97639535,10.21113678,3,52,38860,22050,168,21,24,984,,
T,2022-04-01 04:54:24,44.97620407,10.21119721,3,52,38861,21650,167,21,24,984,,
T,2022-04-01 04:54:25,44.97601585,10.21125832,3,52,38861,21640,167,21,24,984,,
T,2022-04-01 04:54:26,44.97582806,10.21131841,3,52,38862,21570,167,21,24,984,,
T,2022-04-01 04:54:27,44.97564026,10.21138061,3,52,38862,21480,167,20,24,984,,
T,2022-04-01 04:54:28,44.97545351,10.21144431,3,52,38862,21450,167,20,24,984,,
T,2022-04-01 04:54:29,44.97526362,10.21151237,3,52,38863,21390,166,21,24,984,,
T,2022-04-01 04:54:30,44.97507696,10.21157691,3,52,38863,21280,167,21,24,984,,
T,2022-04-01 04:54:31,44.97488945,10.21163726,3,52,38864,21340,167,21,24,984,,
T,2022-04-01 04:54:32,44.97470208,10.21169912,3,52,38864,21270,167,21,24,984,,
T,2022-04-01 04:54:33,44.97451772,10.21175955,3,52,38865,21250,167,21,24,984,,
T,2022-04-01 04:54:34,44.97433440,10.21182225,3,52,38865,21190,167,21,24,984,,
T,2022-04-01 04:54:35,44.97414849,10.21188411,3,52,38865,21180,167,21,24,984,,
T,2022-04-01 04:54:36,44.97396539,10.21194412,3,52,38866,21280,166,21,24,984,,
T,2022-04-01 04:54:37,44.97377914,10.21200632,3,52,38866,21320,166,21,24,984,,
T,2022-04-01 04:54:38,44.97359147,10.21206952,3,52,38867,21340,166,21,24,984,,
T,2022-04-01 04:54:39,44.97340175,10.21213397,3,52,38867,21260,167,21,24,984,,
T,2022-04-01 04:54:40,44.97321332,10.21219491,3,52,38867,21230,166,21,24,984,,
T,2022-04-01 04:54:41,44.97302356,10.21226029,3,52,38868,21230,166,21,24,984,,
T,2022-04-01 04:54:42,44.97283945,10.21232173,3,52,38868,21230,167,21,24,984,,
T,2022-04-01 04:54:43,44.97265534,10.21238090,3,52,38869,21220,167,21,24,984,,
T,2022-04-01 04:54:44,44.97246759,10.21244310,3,52,38869,21160,167,21,24,984,,
T,2022-04-01 04:54:45,44.97228377,10.21250387,3,52,38869,21090,167,21,24,984,,
T,2022-04-01 04:54:46,44.97209853,10.21256816,3,52,38870,21140,167,21,24,984,,
T,2022-04-01 04:54:47,44.97191224,10.21263027,3,52,38870,21100,167,21,24,984,,
T,2022-04-01 04:54:48,44.97172943,10.21269062,3,52,38871,21020,167,21,24,984,,
T,2022-04-01 04:54:49,44.97154708,10.21274669,3,52,38871,20930,167,21,24,984,,
T,2022-04-01 04:54:50,44.97136562,10.21280603,3,52,38872,20970,167,21,24,984,,
T,2022-04-01 04:54:51,44.97118251,10.21287301,3,52,38872,21000,167,21,24,984,,
T,2022-04-01 04:54:52,44.97100155,10.21293160,2,52,38872,20980,167,21,24,984,,
T,2022-04-01 04:54:53,44.97081815,10.21299429,3,52,38873,20940,167,20,24,984,,
T,2022-04-01 04:54:54,44.97063572,10.21305523,3,52,38873,20800,167,20,24,984,,
T,2022-04-01 04:54:55,44.97045580,10.21311918,3,52,38874,20850,167,20,24,984,,
T,2022-04-01 04:54:56,44.97027501,10.21318020,3,52,38874,20810,166,20,24,984,,
T,2022-04-01 04:54:57,44.97009039,10.21324097,3,52,38874,20760,167,21,24,984,,
T,2022-04-01 04:54:58,44.96991349,10.21330451,3,52,38875,20650,167,20,24,984,,
T,2022-04-01 04:54:59,44.96973278,10.21336905,3,52,38875,20540,167,20,24,984,,
T,2022-04-01 04:55:00,44.96955022,10.21343384,3,52,38876,20590,167,21,24,984,,
T,2022-04-01 04:55:01,44.96936942,10.21349226,3,52,38876,20630,167,21,24,984,,
T,2022-04-01 04:55:02,44.96918808,10.21355345,3,52,38876,20580,167,21,24,984,,
T,2022-04-01 04:55:03,44.96900724,10.21360785,3,52,38877,20540,167,21,24,984,,
T,2022-04-01 04:55:04,44.96883059,10.21366216,3,52,38877,20540,166,21,24,984,,
T,2022-04-01 04:55:05,44.96865298,10.21372159,3,52,38878,20460,166,21,24,984,,
T,2022-04-01 04:55:06,44.96847633,10.21378236,3,52,38878,20410,167,20,23,984,,
T,2022-04-01 04:55:07,44.96829574,10.21383927,3,52,38878,20500,167,20,24,984,,
T,2022-04-01 04:55:08,44.96811511,10.21390130,3,52,38879,20420,167,21,24,984,,
T,2022-04-01 04:55:09,44.96793474,10.21396358,3,52,38879,20430,167,21,24,984,,
T,2022-04-01 04:55:10,44.96774941,10.21401990,3,52,38879,20450,167,21,24,984,,
T,2022-04-01 04:55:11,44.96756807,10.21408067,3,52,38880,20280,166,20,24,984,,
T,2022-04-01 04:55:12,44.96738840,10.21413742,3,52,38880,20300,166,20,24,984,,
T,2022-04-01 04:55:13,44.96721113,10.21419944,3,52,38881,20160,167,20,24,984,,
T,2022-04-01 04:55:14,44.96703519,10.21426180,3,52,38881,19970,166,20,24,984,,
T,2022-04-01 04:55:15,44.96686277,10.21432257,3,52,38881,19860,166,20,24,984,,
T,2022-04-01 04:55:16,44.96669103,10.21437814,3,52,38882,19710,167,20,23,984,,
T,2022-04-01 04:55:17,44.96652171,10.21443204,3,52,38882,19560,167,21,24,984,,
T,2022-04-01 04:55:18,44.96635060,10.21448812,3,52,38883,19480,167,20,24,984,,
T,2022-04-01 04:55:19,44.96617487,10.21454897,3,52,38883,19600,166,21,24,984,,
T,2022-04-01 04:55:20,44.96600376,10.21460462,3,52,38883,19870,166,21,24,984,,
T,2022-04-01 04:55:21,44.96582518,10.21466506,3,52,38884,20270,166,20,23,984,,
T,2022-04-01 04:55:22,44.96564530,10.21473287,3,52,38884,20700,166,20,24,984,,
T,2022-04-01 04:55:23,44.96546652,10.21480219,3,52,38884,21150,166,21,24,984,,
T,2022-04-01 04:55:24,44.96528124,10.21486865,3,52,38885,21390,166,21,24,984,,
T,2022-04-01 04:55:25,44.96509516,10.21492942,3,52,38885,21580,167,21,24,984,,
T,2022-04-01 04:55:26,44.96490644,10.21499237,3,52,38886,21700,166,21,24,984,,
T,2022-04-01 04:55:27,44.96471730,10.21505381,3,52,38886,21770,167,21,24,984,,
T,2022-04-01 04:55:28,44.96452607,10.21511952,3,52,38886,21820,166,21,24,984,,
T,2022-04-01 04:55:29,44.96433488,10.21518415,3,52,38887,21940,166,21,24,984,,
T,2022-04-01 04:55:30,44.96414477,10.21525003,3,52,38887,21980,166,21,24,984,,
T,2022-04-01 04:55:31,44.96395002,10.21531516,3,52,38888,22090,167,21,24,984,,
T,2022-04-01 04:55:32,44.96375544,10.21537551,3,52,38888,22310,166,21,24,984,,
T,2022-04-01 04:55:33,44.96355716,10.21544072,3,52,38889,22410,167,21,24,984,,
T,2022-04-01 04:55:34,44.96336337,10.21550400,3,52,38889,22490,167,21,24,984,,
T,2022-04-01 04:55:35,44.96316665,10.21556888,3,52,38889,22650,167,21,24,984,,
T,2022-04-01 04:55:36,44.96296544,10.21563577,3,52,38890,22840,167,21,24,984,,
T,2022-04-01 04:55:37,44.96276210,10.21569595,3,52,38890,22990,167,21,24,984,,
T,2022-04-01 04:55:38,44.96255867,10.21575772,3,52,38891,23150,167,21,24,984,,
T,2022-04-01 04:55:39,44.96235440,10.21581916,3,52,38891,23270,167,20,24,984,,
T,2022-04-01 04:55:40,44.96214984,10.21588756,3,52,38892,23410,167,21,25,984,,
T,2022-04-01 04:55:41,44.96194176,10.21595109,3,52,38892,23490,167,21,25,984,,
T,2022-04-01 04:55:42,44.96173460,10.21601806,3,52,38893,23660,167,21,25,984,,
T,2022-04-01 04:55:43,44.96152614,10.21608721,3,52,38893,23780,167,21,25,984,,
T,2022-04-01 04:55:44,44.96131571,10.21615947,3,52,38894,23880,167,21,25,984,,
T,2022-04-01 04:55:45,44.96110692,10.21622895,3,52,38894,23990,167,21,25,984,,
T,2022-04-01 04:55:46,44.96089930,10.21629760,3,52,38894,24080,167,21,25,984,,
T,2022-04-01 04:55:47,44.96068783,10.21636474,2,52,38895,24140,167,21,25,984,,
T,2022-04-01 04:55:48,44.96047581,10.21643439,2,52,38895,24250,167,21,25,984,,
T,2022-04-01 04:55:49,44.96026211,10.21650095,2,52,38896,24300,167,21,25,984,,
T,2022-04-01 04:55:50,44.96004690,10.21656943,2,52,38896,24410,167,21,25,984,,
T,2022-04-01 04:55:51,44.95983195,10.21664151,2,52,38897,24430,167,20,25,984,,
T,2022-04-01 04:55:52,44.95961658,10.21671167,2,52,38897,24570,167,20,25,984,,
T,2022-04-01 04:55:53,44.95940120,10.21678518,2,52,38898,24540,167,20,25,984,,
T,2022-04-01 04:55:54,44.95918503,10.21685760,3,52,38898,24590,167,21,25,984,,
T,2022-04-01 04:55:55,44.95897029,10.21693060,3,52,38899,24640,166,21,25,984,,
T,2022-04-01 04:55:56,44.95875366,10.21700026,3,52,38899,24620,166,21,25,984,,
T,2022-04-01 04:55:57,44.95853866,10.21707175,3,52,38900,24730,167,21,25,984,,
T,2022-04-01 04:55:58,44.95832455,10.21714141,3,52,38900,24810,167,21,25,984,,
T,2022-04-01 04:55:59,44.95810373,10.21721198,3,52,38900,24870,167,21,25,984,,
T,2022-04-01 04:56:00,44.95788215,10.21727853,2,52,38901,24930,167,21,25,984,,
T,2022-04-01 04:56:01,44.95766510,10.21734802,2,52,38901,24960,167,21,25,984,,
T,2022-04-01 04:56:02,44.95744579,10.21741885,2,52,38902,24980,167,21,25,984,,
T,2022-04-01 04:56:03,44.95722577,10.21749043,2,52,38902,25010,167,21,25,984,,
T,2022-04-01 04:56:04,44.95700796,10.21756092,2,52,38903,25040,167,21,25,984,,
T,2022-04-01 04:56:05,44.95678768,10.21763477,2,52,38903,24980,167,21,25,984,,
T,2022-04-01 04:56:06,44.95656846,10.21770786,3,52,38904,24820,167,21,25,984,,
T,2022-04-01 04:56:07,44.95635028,10.21777960,3,52,38904,24690,167,21,25,984,,
T,2022-04-01 04:56:08,44.95613528,10.21785119,3,52,38905,24650,167,21,25,984,,
T,2022-04-01 04:56:09,44.95592213,10.21791489,3,52,38905,24550,167,22,25,984,,
T,2022-04-01 04:56:10,44.95570969,10.21798580,3,52,38906,24490,167,21,25,984,,
T,2022-04-01 04:56:11,44.95549323,10.21805788,3,52,38906,24430,167,21,25,984,,
T,2022-04-01 04:56:12,44.95528012,10.21812594,3,52,38907,24370,167,21,25,984,,
T,2022-04-01 04:56:13,44.95506780,10.21819426,3,52,38907,24270,167,21,25,984,,
T,2022-04-01 04:56:14,44.95485540,10.21826332,3,52,38907,24180,167,21,25,984,,
T,2022-04-01 04:56:15,44.95464464,10.21833315,3,52,38908,24090,167,21,25,984,,
T,2022-04-01 04:56:16,44.95443271,10.21840439,3,52,38908,24050,167,21,25,984,,
T,2022-04-01 04:56:17,44.95422056,10.21847514,3,52,38909,23990,167,21,25,984,,
T,2022-04-01 04:56:18,44.95401030,10.21854345,3,52,38909,23900,167,21,25,984,,
T,2022-04-01 04:56:19,44.95380255,10.21861025,3,52,38910,23930,167,21,25,984,,
T,2022-04-01 04:56:20,44.95359506,10.21867555,3,52,38910,23860,167,21,25,984,,
T,2022-04-01 04:56:21,44.95338706,10.21874277,3,52,38911,23840,167,21,25,984,,
T,2022-04-01 04:56:22,44.95317596,10.21880848,3,52,38911,23760,167,21,25,984,,
T,2022-04-01 04:56:23,44.95296537,10.21887487,3,52,38911,23240,167,21,25,984,,
T,2022-04-01 04:56:24,44.95276466,10.21894335,3,52,38912,22800,167,21,25,984,,
T,2022-04-01 04:56:25,44.95256706,10.21901216,3,52,38912,22330,167,21,25,984,,
T,2022-04-01 04:56:26,44.95237549,10.21907570,3,52,38913,21920,167,21,25,984,,
T,2022-04-01 04:56:27,44.95218757,10.21913596,3,52,38913,21680,167,21,25,984,,
T,2022-04-01 04:56:28,44.95199609,10.21919640,3,52,38914,21470,167,21,25,984,,
T,2022-04-01 04:56:29,44.95180485,10.21925792,3,52,38914,21370,167,21,25,984,,
T,2022-04-01 04:56:30,44.95161869,10.21931760,3,52,38914,21260,167,21,25,984,,
T,2022-04-01 04:56:31,44.95143391,10.21937711,3,52,38915,21070,167,21,25,984,,
T,2022-04-01 04:56:32,44.95124888,10.21943972,3,52,38915,20970,167,21,25,984,,
T,2022-04-01 04:56:33,44.95106683,10.21949882,3,52,38916,20910,167,21,25,984,,
T,2022-04-01 04:56:34,44.95088066,10.21955338,3,52,38916,20920,167,21,24,984,,
T,2022-04-01 04:56:35,44.95069915,10.21961189,3,52,38916,20910,167,21,24,984,,
T,2022-04-01 04:56:36,44.95051308,10.21967526,3,52,38917,21030,167,21,24,984,,
T,2022-04-01 04:56:37,44.95032561,10.21973317,3,52,38917,21200,167,20,24,984,,
T,2022-04-01 04:56:38,44.95013899,10.21979830,3,52,38917,21420,167,20,23,984,,
T,2022-04-01 04:56:39,44.94995208,10.21986729,3,52,38918,21360,167,20,24,984,,
T,2022-04-01 04:56:40,44.94976223,10.21993124,3,52,38918,21890,167,21,24,984,,
T,2022-04-01 04:56:41,44.94957015,10.21999075,3,52,38919,22320,167,21,24,984,,
T,2022-04-01 04:56:42,44.94937297,10.22005253,3,52,38919,22690,167,21,24,984,,
T,2022-04-01 04:56:43,44.94917277,10.22011665,3,52,38920,23050,167,21,24,984,,
T,2022-04-01 04:56:44,44.94897001,10.22017733,3,52,38920,23380,167,21,24,984,,
T,2022-04-01 04:56:45,44.94876557,10.22024288,3,52,38920,23440,167,21,24,984,,
T,2022-04-01 04:56:46,44.94856164,10.22030549,3,52,38921,23460,167,21,24,984,,
T,2022-04-01 04:56:47,44.94835503,10.22037230,3,52,38921,23540,167,20,24,984,,
T,2022-04-01 04:56:48,44.94814569,10.22044195,3,52,38922,23690,168,20,24,984,,
T,2022-04-01 04:56:49,44.94793438,10.22051194,3,52,38922,23740,168,20,24,984,,
T,2022-04-01 04:56:50,44.94772614,10.22057933,3,52,38923,23800,167,20,24,984,,
T,2022-04-01 04:56:51,44.94751885,10.22064395,3,52,38923,23890,167,19,24,984,,
T,2022-04-01 04:56:52,44.94730926,10.22071151,3,52,38923,23910,167,19,24,984,,
T,2022-04-01 04:56:53,44.94709707,10.22078091,3,52,38924,23960,167,21,24,984,,
T,2022-04-01 04:56:54,44.94688660,10.22085107,3,52,38924,24010,167,21,24,984,,
