type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,barometric_pressure(hPa),name,desc
T,2022-04-05 17:13:51.128,45.12039333,10.08886833,5,31.360,39.640,28.850,285,,,1004.4611,,
T,2022-04-05 17:13:52.118,45.12045500,10.08851500,5,30.960,39.640,28.752,285,,,1004.4274,,
T,2022-04-05 17:13:53.117,45.12051833,10.08816333,5,30.659,39.641,28.737,285,,,1004.4035,,
T,2022-04-05 17:13:54.128,45.12058167,10.08781167,5,31.359,39.641,28.757,285,,,1004.3644,,
T,2022-04-05 17:13:55.115,45.12064500,10.08746500,5,31.558,39.642,28.675,285,,,1004.3391,,
T,2022-04-05 17:13:56.115,45.12071333,10.08711333,4,31.058,39.642,28.727,285,,,1004.3558,,
T,2022-04-05 17:13:57.131,45.12077833,10.08676167,5,31.358,39.642,28.716,285,,,1004.3621,,
T,2022-04-05 17:13:58.115,45.12084667,10.08641000,4,32.157,39.643,28.711,285,,,1004.3602,,
T,2022-04-05 17:13:59.117,45.12091167,10.08606667,4,32.757,39.643,28.737,285,,,1004.3459,,
T,2022-04-05 17:14:00.129,45.12097500,10.08571000,4,32.856,39.644,28.737,285,,,1004.3495,,
T,2022-04-05 17:14:01.116,45.12104500,10.08535833,4,32.456,39.644,28.701,285,,,1004.3590,,
T,2022-04-05 17:14:02.116,45.12111000,10.08500333,4,34.356,39.644,28.711,285,,,1004.3071,,
T,2022-04-05 17:14:03.128,45.12117833,10.08465333,4,34.655,39.645,28.727,286,,,1004.2775,,
T,2022-04-05 17:14:04.117,45.12124833,10.08430000,5,34.055,39.645,28.752,285,,,1004.2809,,
T,2022-04-05 17:14:05.116,45.12131667,10.08394667,5,34.354,39.646,28.773,285,,,1004.2713,,
T,2022-04-05 17:14:06.128,45.12138333,10.08359333,4,34.454,39.646,28.871,285,,,1004.3002,,
T,2022-04-05 17:14:07.108,45.12145500,10.08324000,5,34.754,39.646,28.835,285,,,1004.3670,,
T,2022-04-05 17:14:08.115,45.12152167,10.08288167,4,34.453,39.647,28.829,285,,,1004.3616,,
T,2022-04-05 17:14:09.135,45.12159167,10.08252667,5,34.653,39.647,28.763,285,,,1004.2833,,
T,2022-04-05 17:14:10.117,45.12165667,10.08217333,5,35.652,39.648,28.742,285,,,1004.2621,,
T,2022-04-05 17:14:11.115,45.12172000,10.08182000,5,35.452,39.648,28.763,285,,,1004.2803,,
T,2022-04-05 17:14:12.131,45.12178667,10.08146667,5,34.152,39.648,28.660,285,,,1004.3015,,
T,2022-04-05 17:14:13.115,45.12185667,10.08111167,5,34.551,39.649,28.727,285,,,1004.3133,,
T,2022-04-05 17:14:14.115,45.12192167,10.08076000,5,34.651,39.649,28.773,285,,,1004.2907,,
T,2022-04-05 17:14:15.128,45.12199333,10.08040667,5,34.551,39.649,28.665,285,,,1004.2922,,
T,2022-04-05 17:14:16.115,45.12206167,10.08005333,5,34.150,39.650,28.701,285,,,1004.3444,,
T,2022-04-05 17:14:17.116,45.12212667,10.07970333,5,34.150,39.650,28.685,285,,,1004.3734,,
T,2022-04-05 17:14:18.131,45.12219167,10.07934833,5,34.249,39.651,28.701,285,,,1004.3730,,
T,2022-04-05 17:14:19.115,45.12225500,10.07899500,5,33.049,39.651,28.685,285,,,1004.3317,,
T,2022-04-05 17:14:20.115,45.12232333,10.07863833,5,31.749,39.651,28.778,285,,,1004.3169,,
T,2022-04-05 17:14:21.128,45.12239167,10.07828167,5,32.248,39.652,28.706,285,,,1004.3377,,
T,2022-04-05 17:14:22.115,45.12246000,10.07793167,4,31.848,39.652,28.747,285,,,1004.3363,,
T,2022-04-05 17:14:23.115,45.12253000,10.07757667,5,31.347,39.653,28.819,285,,,1004.3359,,
T,2022-04-05 17:14:24.127,45.12260000,10.07722167,5,31.247,39.653,28.835,285,,,1004.3363,,
T,2022-04-05 17:14:25.115,45.12267000,10.07686833,5,31.247,39.653,28.824,285,,,1004.3543,,
T,2022-04-05 17:14:26.115,45.12273500,10.07650833,4,31.146,39.654,28.855,285,,,1004.3400,,
T,2022-04-05 17:14:27.127,45.12280333,10.07615167,4,30.246,39.654,28.752,285,,,1004.2899,,
T,2022-04-05 17:14:28.115,45.12287000,10.07580000,4,30.146,39.654,28.768,285,,,1004.2742,,
T,2022-04-05 17:14:29.116,45.12293333,10.07544500,4,30.245,39.655,28.768,285,,,1004.2985,,
T,2022-04-05 17:14:30.129,45.12300500,10.07509500,5,30.145,39.655,28.742,285,,,1004.3078,,
T,2022-04-05 17:14:31.115,45.12307333,10.07474167,4,29.444,39.656,28.742,285,,,1004.3074,,
T,2022-04-05 17:14:32.116,45.12314333,10.07438833,4,30.244,39.656,28.793,285,,,1004.2918,,
T,2022-04-05 17:14:33.129,45.12320833,10.07404167,4,30.844,39.656,28.768,285,,,1004.2995,,
T,2022-04-05 17:14:34.116,45.12327333,10.07368500,4,30.043,39.657,28.768,285,,,1004.3177,,
T,2022-04-05 17:14:35.114,45.12333333,10.07333500,4,30.443,39.657,28.793,285,,,1004.3068,,
T,2022-04-05 17:14:36.137,45.12340333,10.07298000,4,31.243,39.657,28.876,285,,,1004.2879,,
T,2022-04-05 17:14:37.115,45.12346667,10.07263500,4,31.142,39.658,28.799,285,,,1004.2982,,
T,2022-04-05 17:14:38.112,45.12353667,10.07228000,4,30.942,39.658,28.850,285,,,1004.3127,,
T,2022-04-05 17:14:39.127,45.12361000,10.07192500,5,31.141,39.659,28.907,285,,,1004.3074,,
T,2022-04-05 17:14:40.115,45.12367167,10.07157167,4,32.541,39.659,28.886,285,,,1004.3258,,
T,2022-04-05 17:14:41.115,45.12373833,10.07121500,4,33.441,39.659,28.881,285,,,1004.3446,,
T,2022-04-05 17:14:42.129,45.12380333,10.07086000,5,33.540,39.660,28.922,285,,,1004.3192,,
T,2022-04-05 17:14:43.114,45.12386167,10.07050667,5,34.040,39.660,28.901,284,,,1004.2747,,
T,2022-04-05 17:14:44.114,45.12391833,10.07015667,5,34.340,39.660,28.917,283,,,1004.2438,,
T,2022-04-05 17:14:45.128,45.12397167,10.06979833,5,35.139,39.661,28.886,281,,,1004.2435,,
T,2022-04-05 17:14:46.117,45.12401333,10.06942833,5,36.239,39.661,28.973,279,,,1004.2526,,
T,2022-04-05 17:14:47.115,45.12405167,10.06906333,5,37.339,39.661,28.973,277,,,1004.2189,,
T,2022-04-05 17:14:48.127,45.12407333,10.06870000,5,38.739,39.661,28.948,275,,,1004.2526,,
T,2022-04-05 17:14:49.114,45.12409000,10.06832667,5,38.439,39.661,28.953,273,,,1004.2997,,
T,2022-04-05 17:14:50.115,45.12410167,10.06795667,5,38.439,39.661,28.958,272,,,1004.2931,,
T,2022-04-05 17:14:51.127,45.12411000,10.06758833,4,39.539,39.661,28.937,273,,,1004.2655,,
T,2022-04-05 17:14:52.114,45.12412333,10.06721500,4,40.439,39.661,28.809,273,,,1004.2087,,
T,2022-04-05 17:14:53.114,45.12414000,10.06685333,4,41.638,39.662,28.490,273,,,1004.1613,,
T,2022-04-05 17:14:54.127,45.12415667,10.06648833,4,43.338,39.662,28.341,274,,,1004.0974,,
T,2022-04-05 17:14:55.114,45.12417667,10.06612667,4,44.738,39.662,28.058,274,,,1004.0376,,
T,2022-04-05 17:14:56.115,45.12420000,10.06577000,4,46.438,39.662,27.785,275,,,1003.9403,,
T,2022-04-05 17:14:57.127,45.12422833,10.06541500,4,46.938,39.662,27.620,278,,,1003.8721,,
T,2022-04-05 17:14:58.114,45.12427000,10.06507333,4,48.138,39.662,27.446,281,,,1003.8019,,
T,2022-04-05 17:14:59.115,45.12433167,10.06473833,4,49.537,39.663,27.106,286,,,1003.6857,,
T,2022-04-05 17:15:00.127,45.12441000,10.06441833,4,50.337,39.663,26.782,290,,,1003.6149,,
T,2022-04-05 17:15:01.115,45.12449500,10.06410333,4,51.237,39.663,26.571,291,,,1003.5467,,
T,2022-04-05 17:15:02.117,45.12458333,10.06379000,4,52.036,39.664,26.520,292,,,1003.4992,,
T,2022-04-05 17:15:03.126,45.12467833,10.06347833,4,53.336,39.664,26.262,292,,,1003.4912,,
T,2022-04-05 17:15:04.115,45.12476833,10.06316333,4,52.235,39.665,26.314,292,,,1003.5037,,
T,2022-04-05 17:15:05.114,45.12485500,10.06285667,4,50.935,39.665,26.262,292,,,1003.5006,,
T,2022-04-05 17:15:06.128,45.12494667,10.06255167,4,49.534,39.666,26.396,292,,,1003.5439,,
T,2022-04-05 17:15:07.113,45.12503833,10.06224167,4,48.134,39.666,26.273,292,,,1003.6156,,
T,2022-04-05 17:15:08.114,45.12512833,10.06193333,4,46.533,39.667,26.592,292,,,1003.7377,,
T,2022-04-05 17:15:09.125,45.12521500,10.06161667,4,45.433,39.667,26.504,292,,,1003.8537,,
T,2022-04-05 17:15:10.115,45.12530667,10.06130333,4,44.732,39.668,26.360,292,,,1003.9614,,
T,2022-04-05 17:15:11.113,45.12539667,10.06099333,4,43.832,39.668,26.051,292,,,1004.0632,,
T,2022-04-05 17:15:12.110,45.12548667,10.06068833,4,42.831,39.669,25.249,292,,,1004.1940,,
T,2022-04-05 17:15:13.114,45.12557000,10.06039833,5,42.731,39.669,23.886,293,,,1004.3060,,
T,2022-04-05 17:15:14.115,45.12564833,10.06013500,5,42.730,39.670,22.193,293,,,1004.4689,,
T,2022-04-05 17:15:15.128,45.12571833,10.05988833,4,42.030,39.670,19.693,293,,,1004.6559,,
T,2022-04-05 17:15:16.117,45.12579167,10.05968167,5,41.129,39.671,16.714,296,,,1004.7765,,
T,2022-04-05 17:15:17.114,45.12585667,10.05951000,4,41.129,39.671,13.869,300,,,1004.8763,,
T,2022-04-05 17:15:18.126,45.12592667,10.05938500,4,40.629,39.671,12.738,310,,,1004.9025,,
T,2022-04-05 17:15:19.113,45.12601167,10.05928000,4,40.028,39.672,11.580,320,,,1004.9230,,
T,2022-04-05 17:15:20.114,45.12609167,10.05919833,4,40.128,39.672,11.343,319,,,1004.9274,,
T,2022-04-05 17:15:21.129,45.12615500,10.05909833,4,38.827,39.673,10.546,305,,,1004.9209,,
T,2022-04-05 17:15:22.113,45.12618667,10.05898333,4,38.327,39.673,10.304,288,,,1004.9205,,
T,2022-04-05 17:15:23.115,45.12619667,10.05885333,4,37.227,39.673,10.387,271,,,1004.9266,,
T,2022-04-05 17:15:24.126,45.12618333,10.05872000,4,37.027,39.673,10.808,260,,,1004.9137,,
T,2022-04-05 17:15:25.114,45.12616333,10.05858667,4,37.227,39.673,11.431,263,,,1004.9032,,
T,2022-04-05 17:15:26.113,45.12616667,10.05843667,4,36.227,39.673,11.657,271,,,1004.9025,,
T,2022-04-05 17:15:27.139,45.12617667,10.05828167,4,34.727,39.673,12.460,282,,,1004.8890,,
T,2022-04-05 17:15:28.114,45.12620500,10.05812500,4,34.127,39.673,13.041,286,,,1004.8750,,
T,2022-04-05 17:15:29.114,45.12624167,10.05796833,4,33.827,39.673,13.679,289,,,1004.8763,,
T,2022-04-05 17:15:30.124,45.12628000,10.05780667,4,33.227,39.673,13.823,290,,,1004.8652,,
T,2022-04-05 17:15:31.114,45.12631833,10.05763667,4,32.827,39.673,14.492,290,,,1004.8519,,
T,2022-04-05 17:15:32.113,45.12636167,10.05746167,4,32.826,39.674,15.063,289,,,1004.8314,,
T,2022-04-05 17:15:33.127,45.12641333,10.05727833,4,32.226,39.674,15.572,290,,,1004.8011,,
T,2022-04-05 17:15:34.113,45.12645500,10.05709500,5,31.526,39.674,15.901,289,,,1004.7738,,
T,2022-04-05 17:15:35.113,45.12650500,10.05690000,5,31.326,39.674,16.467,288,,,1004.7697,,
T,2022-04-05 17:15:36.126,45.12655000,10.05670167,4,31.225,39.675,16.920,287,,,1004.7591,,
T,2022-04-05 17:15:37.113,45.12659167,10.05650000,5,31.325,39.675,17.321,287,,,1004.7331,,
T,2022-04-05 17:15:38.114,45.12663333,10.05628667,5,31.125,39.675,17.651,286,,,1004.7357,,
T,2022-04-05 17:15:39.127,45.12667333,10.05606833,5,31.125,39.675,17.764,286,,,1004.7305,,
T,2022-04-05 17:15:40.113,45.12671833,10.05586667,4,31.224,39.676,17.609,286,,,1004.7158,,
T,2022-04-05 17:15:41.114,45.12676333,10.05565500,4,30.624,39.676,17.687,285,,,1004.7119,,
T,2022-04-05 17:15:42.129,45.12680667,10.05543667,4,30.324,39.676,18.139,287,,,1004.7101,,
